tapped_wt,pouring_wt,last_heel_metal,lcrca_addition_1,sg_pigaddition_1,sg_pigaddition_2,rr,graphite,silicon_addition_1,silicon_addition_2,mn,low_re_fsm,zero_re_fsm,high_re_fsm,ultraseed,superseed,cs,al,preseed,tapping_temp,pouring_temp,pouring_time_sec,fsm,barinoc,reseed,sb,bath_s,crca,sg_pig,sorel_total,sorel_addition,rr_1,heel,ce,c,si,mn_1,p,s,cr,ni,al_1,cu,co,nb,ti,v,w,pb,sn,as,zr,ce_1,sb_1,b,zn,n,fe,fsmaddition_mt,mg_recovery,defect,feat_ce_calculated,feat_ce_hypo_risk,feat_ce_hyper_risk,feat_ce_optimal,feat_temp_loss,feat_temp_loss_risk,feat_temp_loss_low,feat_pouring_stability,feat_pouring_risk,feat_oxidation_risk,feat_graphitization_index,feat_white_iron_risk,feat_shrinkage_risk_index,feat_gas_risk_index,feat_chemistry_instability,feat_chemistry_ok,cluster,dbscan_cluster,pca_pc1,pca_pc2,anomaly_score,iso_flag,lof_flag,anomaly_flag,anomaly_severity,anomaly_level
5.0,4.5,0.0,2200.0,1030.0,0.0,1570.0,99.0,45.0,0.0,0.0,52.0,0.0,0.0,6.8,0.0,0.0,0.0,5.0,1438.0,1369.0,100.0,1.04,20.0,0.0,0.15,0.012,44.0,21.0,200.0,4.0,31.0,0.0,4.17,3.65,2.03,0.171,0.034,0.0096,0.015,0.0082,0.0104,0.0169,0.0019,0.00076,0.0208,0.0049,0.0007,0.0014,0.0019,0.0035,0.003,0.0033,0.0045,0.00081,0.0013,0.0051,94.0,10.4,0.30%,0,4.17,1,0,0,69.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,0.1601786394926923,-0.6434041809308513,0.06238479956861178,0,0,0,NORMAL,0
4.2,4.0,0.0,1710.0,1050.0,0.0,1250.0,76.0,14.0,2.0,0.0,45.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1436.0,1362.0,70.0,1.07,17.0,0.0,0.126,0.016,41.0,25.0,0.0,0.0,34.0,0.0,4.19,3.64,2.11,0.183,0.0395,0.0113,0.0178,0.0084,0.0078,0.0346,0.0022,0.0008,0.0223,0.0056,0.001,0.0015,0.0028,0.0036,0.002,0.0035,0.0042,0.001,0.006,0.0046,93.8,10.71,0.32%,0,4.19,1,0,0,74.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-1.2923601496921764,-1.511311057943831,0.09500844254337085,0,0,0,NORMAL,0
3.6,3.5,0.0,1510.0,900.0,0.0,360.0,68.0,19.0,0.0,0.0,37.0,0.0,0.0,5.3,0.0,0.0,0.0,4.0,1450.0,1370.0,64.0,1.03,15.0,0.0,0.108,0.012,42.0,25.0,0.0,0.0,33.0,0.0,4.14,3.59,2.14,0.195,0.0324,0.0106,0.02,0.008,0.0085,0.4095,0.0022,0.001,0.023,0.0065,0.0014,0.0015,0.003,0.0035,0.0025,0.0032,0.0047,0.001,0.006,0.0038,93.2,10.28,0.30%,0,4.14,1,0,0,80.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-2.761898960498507,-0.5109520189823888,0.1484978483143544,0,1,1,NORMAL,0
5.0,4.6,0.0,2190.0,820.0,0.0,1750.0,98.0,27.0,5.0,0.0,52.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,1438.0,1371.0,98.0,1.04,20.0,0.0,0.15,0.013,44.0,16.0,240.0,5.0,35.0,0.0,4.17,3.65,2.0,0.166,0.0354,0.0092,0.0169,0.0139,0.01,0.026,0.002,0.00077,0.0185,0.0045,0.001,0.0016,0.0025,0.0036,0.0027,0.0034,0.0048,0.00091,0.006,0.0034,94.0,10.4,0.31%,0,4.17,1,0,0,67.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.0174509980151979,-1.0542910017159397,0.07733889689568524,0,0,0,NORMAL,0
3.8,3.4,0.0,1600.0,720.0,0.0,1270.0,80.0,22.0,5.0,0.0,38.0,0.0,0.0,5.2,0.0,0.0,0.0,4.0,1439.0,1370.0,63.0,1.0,16.0,0.0,0.114,0.013,42.0,19.0,210.0,6.0,33.0,0.0,4.27,3.74,2.05,0.186,0.0377,0.0109,0.0163,0.0102,0.0087,0.031,0.0018,0.00084,0.0188,0.0036,0.001,0.0015,0.002,0.0034,0.0029,0.0041,0.0051,0.0007,0.0046,0.0044,93.8,10.0,0.32%,0,4.27,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.6609987498266928,-1.8157268679309464,0.053078133361430364,0,0,0,NORMAL,0
4.4,4.1,0.0,1770.0,770.0,0.0,1530.0,83.0,10.0,3.0,0.0,44.0,0.0,0.0,6.6,0.0,0.0,0.0,4.0,1440.0,1377.0,110.0,1.0,18.0,0.0,0.132,0.015,40.0,18.0,330.0,8.0,35.0,0.0,4.24,3.72,1.99,0.176,0.0385,0.0098,0.0167,0.0094,0.0086,0.0447,0.002,0.00078,0.0223,0.0041,0.0012,0.0016,0.002,0.0031,0.0027,0.004,0.0044,0.00072,0.0052,0.0041,93.9,10.0,0.34%,0,4.24,0,0,1,63.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.8388103465120018,-1.234400993130364,0.048936233930217066,0,0,0,NORMAL,0
3.5,3.0,0.0,2190.0,940.0,0.0,1150.0,96.0,35.0,0.0,0.0,35.0,0.0,0.0,5.2,0.0,0.0,0.0,5.0,1440.0,1366.0,68.0,1.0,14.0,0.0,0.105,0.012,44.0,19.0,330.0,7.0,31.0,0.0,4.28,3.77,1.95,0.201,0.0375,0.0089,0.0233,0.011,0.0074,0.0365,0.002,0.0008,0.0223,0.0036,0.001,0.0017,0.0023,0.0035,0.0014,0.0039,0.0045,0.00081,0.0051,0.0034,93.9,10.0,0.33%,0,4.28,0,0,1,74.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.6642761303742876,-1.6039504936518594,0.07483383835441018,0,0,0,NORMAL,0
5.0,4.6,0.0,1420.0,610.0,0.0,1050.0,62.0,30.0,0.0,0.0,49.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,1438.0,1365.0,110.0,0.98,20.0,0.0,0.15,0.013,30.0,12.0,220.0,4.0,21.0,0.0,4.19,3.67,2.02,0.193,0.0378,0.0109,0.0191,0.0143,0.0073,0.0212,0.0019,0.00089,0.0232,0.0035,0.001,0.0018,0.0022,0.0035,0.0014,0.0035,0.0047,0.00075,0.0047,0.0036,93.9,9.8,0.32%,0,4.19,1,0,0,73.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.1212529429267222,-1.5358417906149924,0.10817315184230206,0,0,0,NORMAL,0
3.8,3.5,0.0,100.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,41.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,1445.0,1370.0,75.0,1.08,16.0,0.0,0.12,0.014,30.0,3.0,0.0,0.0,0.0,0.0,4.27,3.75,2.0,0.161,0.0368,0.0113,0.0184,0.0089,0.0081,0.0207,0.0019,0.0016,0.0201,0.0044,0.0009,0.0014,0.0023,0.0031,0.002,0.0034,0.0043,0.00081,0.0016,0.0047,93.9,10.79,0.31%,0,4.27,0,0,1,75.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.6144343610633257,-1.46543644422471,0.13027182785747785,0,0,0,NORMAL,0
3.8,3.4,0.0,5320.0,2560.0,0.0,4200.0,270.0,25.0,28.0,0.0,41.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,1430.0,1365.0,65.0,1.08,15.0,0.0,0.115,0.015,42.0,20.0,720.0,6.0,32.0,0.0,4.25,3.75,1.94,0.154,0.0373,0.0088,0.0141,0.0081,0.0068,0.018,0.0022,0.00089,0.0148,0.0042,0.0015,0.0017,0.0018,0.0031,0.0013,0.0033,0.0037,0.0013,0.0041,0.0021,94.0,10.79,0.32%,0,4.25,0,0,1,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,3.58635231864542,-0.3666049171798751,0.2202280375334612,0,1,1,LOW RISK,1
18.0,16.7,0.0,6560.0,3560.0,0.0,5720.0,316.0,175.0,6.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1360.0,135.0,1.25,52.8,0.0,0.675,0.017,43.0,16.0,1640.0,13.0,28.0,0.0,4.24,3.72,2.02,0.166,0.0375,0.0112,0.0158,0.0099,0.009,0.0162,0.0022,0.0011,0.0147,0.0036,0.0013,0.0014,0.0021,0.0026,0.0026,0.0037,0.0034,0.00087,0.0019,0.0046,93.9,12.53,0.26%,0,4.24,0,0,1,77.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,9.972959152075465,1.8945235114604035,0.31306436325780934,1,0,1,LOW RISK,1
7.5,6.9,0.0,3270.0,1460.0,0.0,2770.0,139.0,53.0,0.0,0.0,78.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,1439.0,1370.0,122.0,1.04,30.0,0.0,0.225,0.027,44.0,19.0,0.0,0.0,37.0,0.0,4.19,3.53,2.58,0.232,0.0395,0.0105,0.0184,0.0105,0.0086,0.361,0.0024,0.00094,0.0192,0.005,0.0015,0.0017,0.0025,0.0032,0.0016,0.0032,0.0049,0.00097,0.0021,0.0034,93.1,10.4,0.40%,0,4.19,1,0,0,69.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.156444341315571,-0.2496858357241705,0.1287810947717808,0,0,0,NORMAL,0
4.2,4.0,0.0,1760.0,1050.0,0.0,1070.0,73.0,26.0,1.0,0.0,44.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,1435.0,1365.0,82.0,1.05,17.0,0.0,0.126,0.018,42.0,25.0,0.0,0.0,33.0,0.0,4.2,3.66,2.08,0.202,0.0398,0.0109,0.0236,0.013,0.0086,0.0412,0.0028,0.0011,0.0169,0.0041,0.0018,0.0016,0.0019,0.0031,0.0035,0.0031,0.0049,0.001,0.0023,0.0038,93.8,10.48,0.32%,0,4.2,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0813454646188982,-1.6302136310824025,0.025000459271184564,0,0,0,NORMAL,0
3.8,3.4,0.0,1580.0,770.0,0.0,740.0,75.0,58.0,4.0,0.0,42.0,0.0,0.0,5.1,0.0,0.0,0.0,3.0,1445.0,1364.0,77.0,1.11,16.0,0.0,0.114,0.018,42.0,20.0,0.0,0.0,38.0,0.0,4.2,3.57,2.45,0.219,0.0407,0.0118,0.02,0.011,0.0071,0.171,0.0026,0.001,0.0199,0.0047,0.0025,0.0019,0.0023,0.0032,0.0015,0.0034,0.005,0.00084,0.0048,0.005,93.4,11.05,0.30%,0,4.2,0,0,1,81.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-1.1022476152726466,-0.9614988273704196,0.11953060874074231,0,0,0,NORMAL,0
5.2,4.7,0.0,2170.0,680.0,0.0,2150.0,96.0,40.0,7.0,0.0,55.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,1443.0,1371.0,126.0,1.06,20.0,0.0,0.15,0.019,42.0,13.0,200.0,4.0,41.0,0.0,4.15,3.64,1.98,0.162,0.0398,0.0119,0.0175,0.0104,0.007,0.0228,0.0022,0.00052,0.0157,0.0036,0.0018,0.0019,0.0018,0.0031,0.0015,0.0034,0.0049,0.00064,0.0035,0.0045,94.0,10.58,0.29%,0,4.15,1,0,0,72.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.2370527268777133,-1.426820280000462,0.06619741952503425,0,0,0,NORMAL,0
7.5,6.8,0.0,3200.0,1240.0,0.0,2110.0,135.0,45.0,10.0,0.0,81.0,0.0,0.0,10.4,0.0,0.0,0.0,10.0,1431.0,1375.0,90.0,1.08,30.0,0.0,0.225,0.016,43.0,17.0,950.0,13.0,28.0,0.0,4.26,3.73,2.03,0.175,0.0389,0.0115,0.0169,0.0101,0.0083,0.0219,0.0022,0.0011,0.0162,0.0034,0.0016,0.0015,0.002,0.0032,0.0029,0.0032,0.0049,0.00053,0.0016,0.0033,93.9,10.8,0.29%,0,4.26,0,0,1,56.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,3.353946794425953,-0.5157110192877669,0.09058240205184981,0,0,0,NORMAL,0
16.0,15.6,0.0,6560.0,2240.0,0.0,4330.0,280.0,70.0,15.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0,1440.0,1366.0,132.0,1.21,52.8,0.0,0.48,0.012,42.0,14.0,1640.0,12.0,30.0,0.0,4.25,3.73,2.01,0.194,0.0376,0.0074,0.0163,0.0085,0.0095,0.0147,0.0021,0.0014,0.0166,0.0038,0.0014,0.0014,0.0025,0.003,0.0026,0.0035,0.0046,0.00079,0.0012,0.0018,93.9,12.06,0.28%,0,4.25,0,0,1,74.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,8.733342575852355,1.948218734972485,0.23896376046472195,1,0,1,LOW RISK,1
2.6,2.3,0.0,2520.0,1280.0,0.0,1800.0,113.0,40.0,5.0,0.0,26.0,0.0,0.0,3.4,0.0,0.0,0.0,6.0,1450.0,1372.0,74.0,1.0,11.0,0.0,0.078,0.014,43.0,22.0,200.0,3.0,31.0,0.0,4.22,3.71,1.96,0.172,0.0394,0.0097,0.0185,0.0109,0.01,0.0219,0.0024,0.00076,0.0156,0.0033,0.0015,0.0014,0.0018,0.0027,0.0032,0.0033,0.0043,0.00059,0.0023,0.0034,94.0,10.0,0.33%,0,4.22,0,0,1,78.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.3907768250521781,-0.6798437064363989,0.08240672153893404,0,0,0,NORMAL,0
4.8,4.6,0.0,670.0,310.0,0.0,530.0,30.0,5.0,0.0,0.0,47.0,0.0,0.0,6.9,0.0,0.0,0.0,7.0,1450.0,1375.0,110.0,0.98,20.0,0.0,0.144,0.013,30.0,6.0,90.0,2.0,11.0,0.0,4.13,3.62,1.95,0.173,0.0384,0.0093,0.0191,0.0107,0.0101,0.0199,0.0023,0.00078,0.0152,0.0034,0.0014,0.0014,0.0018,0.0027,0.0036,0.003,0.0045,0.00064,0.0024,0.0041,94.1,9.79,0.34%,0,4.13,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.3918145388156278,-0.8887857277216157,0.14487700022196806,0,0,0,NORMAL,0
4.4,4.2,0.0,2100.0,780.0,0.0,1230.0,93.0,20.0,0.0,0.0,44.0,0.0,0.0,6.2,0.0,0.0,0.0,8.0,1442.0,1369.0,90.0,1.0,18.0,0.0,0.132,0.014,42.0,16.0,490.0,10.0,33.0,0.0,4.21,3.71,1.93,0.178,0.0354,0.0109,0.0188,0.0107,0.0096,0.0495,0.0024,0.00063,0.0156,0.0033,0.0018,0.0015,0.002,0.0029,0.004,0.0034,0.0047,0.00084,0.002,0.0053,93.9,10.0,0.32%,0,4.21,0,0,1,73.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,1.2805970436487746,-1.4380784036580243,0.04847321937959609,0,0,0,NORMAL,0
3.8,2.55,0.0,2090.0,910.0,0.0,1180.0,80.0,11.0,4.0,0.0,42.0,0.0,0.0,3.4,0.0,0.0,0.0,3.0,1449.0,1371.0,90.0,1.11,16.0,0.0,0.114,0.024,44.0,19.0,100.0,2.0,34.0,0.0,4.29,3.77,2.01,0.187,0.0393,0.0111,0.023,0.012,0.0079,0.0398,0.0026,0.0014,0.0222,0.0043,0.0018,0.0017,0.0021,0.0034,0.0015,0.0035,0.0049,0.00065,0.002,0.0014,93.8,11.05,0.35%,0,4.29,0,0,1,78.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.2575313558493769,-1.1033634292474552,0.0703689901253965,0,0,0,NORMAL,0
4.4,3.8,0.0,1150.0,630.0,0.0,920.0,47.0,2.0,1.0,0.0,47.0,0.0,0.0,6.6,0.0,0.0,0.0,2.0,1445.0,1380.0,100.0,1.07,18.0,0.0,0.132,0.019,30.0,14.0,0.0,0.0,21.0,0.0,4.23,3.71,2.0,0.185,0.0383,0.0108,0.0182,0.0104,0.0073,0.0249,0.0024,0.0013,0.0206,0.004,0.0014,0.0015,0.0019,0.003,0.0013,0.0034,0.0048,0.00065,0.0017,0.0058,93.9,10.68,0.33%,0,4.23,0,0,1,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.3412550008867606,-1.2497469327582886,0.07668454819544035,0,0,0,NORMAL,0
2.6,2.5,0.0,1520.0,900.0,0.0,1180.0,72.0,25.0,3.0,0.0,37.0,0.0,0.0,3.6,0.0,0.0,0.0,4.0,1449.0,1367.0,90.0,1.3200000000000005,11.0,0.0,0.078,0.017,42.0,25.0,0.0,0.0,33.0,0.0,4.24,3.71,2.06,0.189,0.0351,0.0114,0.0188,0.0097,0.0095,0.0132,0.0025,0.0011,0.0209,0.0047,0.0014,0.0014,0.0021,0.0027,0.0031,0.0034,0.0042,0.00077,0.0014,0.0063,93.8,13.32,0.23%,0,4.24,0,0,1,82.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.7096986045495323,-0.2500820295985865,0.1747499579114678,0,1,1,NORMAL,0
7.5,6.8,0.0,3240.0,940.0,0.0,2400.0,135.0,25.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1436.0,1371.0,90.0,1.12,30.0,0.0,0.225,0.022,43.0,13.0,620.0,8.0,32.0,0.0,4.27,3.74,2.05,0.198,0.0383,0.0102,0.0196,0.0101,0.0119,0.0433,0.0029,0.0016,0.0171,0.0036,0.0016,0.0015,0.0025,0.003,0.0033,0.0032,0.0045,0.00065,0.0019,0.0044,93.8,11.2,0.34%,0,4.27,0,0,1,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,11,2.5914076498365723,-0.8876131608590763,0.09635132089522858,0,0,0,NORMAL,0
17.7,16.7,0.0,6560.0,2820.0,0.0,4400.0,315.0,75.0,20.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1435.0,1360.0,150.0,1.21,52.8,0.0,0.53,0.015,43.0,16.0,1640.0,11.0,28.0,0.0,4.32,3.78,2.07,0.187,0.0378,0.0078,0.0165,0.0088,0.0086,0.0159,0.0024,0.0013,0.0174,0.003,0.0012,0.0015,0.0023,0.0027,0.0023,0.0036,0.0046,0.0007,0.0017,0.0053,93.8,12.15,0.27%,0,4.32,0,1,0,75.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,9,8.894210753476568,1.598657788277525,0.380336567353144,1,0,1,LOW RISK,1
18.0,16.7,0.0,6560.0,4110.0,0.0,5690.0,316.0,95.0,15.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1437.0,1370.0,151.0,1.25,52.8,0.0,0.69,0.013,43.0,18.0,1640.0,13.0,27.0,0.0,4.28,3.75,2.04,0.2,0.0377,0.0073,0.0163,0.0087,0.0082,0.0128,0.0022,0.0013,0.0172,0.0029,0.0012,0.0015,0.0026,0.003,0.0016,0.0034,0.0045,0.00088,0.0016,0.0059,93.8,12.52,0.26%,0,4.28,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,9.455965312565436,2.263735571359451,0.3215737071091358,1,1,1,LOW RISK,1
4.4,4.2,0.0,1850.0,900.0,0.0,1440.0,67.0,20.0,3.0,0.0,43.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,1440.0,1372.0,90.0,0.98,18.0,0.0,0.132,0.011,42.0,20.0,210.0,5.0,33.0,0.0,4.23,3.72,1.98,0.199,0.0371,0.0099,0.0189,0.0099,0.0075,0.0148,0.0025,0.0011,0.0223,0.0044,0.0016,0.0015,0.0022,0.0031,0.0024,0.0032,0.0045,0.00077,0.0015,0.007,93.9,9.77,0.32%,0,4.23,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.3230592556957916,-1.22049053116476,0.02292598838341729,0,0,0,NORMAL,0
3.6,3.0,0.0,1490.0,900.0,0.0,1210.0,65.0,12.0,1.0,0.0,35.0,0.0,0.0,4.5,0.0,0.0,0.0,4.0,1441.0,1365.0,70.0,0.97,15.0,0.0,0.108,0.013,41.0,25.0,0.0,0.0,34.0,0.0,4.25,3.74,1.97,0.188,0.0384,0.0109,0.0192,0.0088,0.0087,0.0172,0.0023,0.00047,0.0212,0.0069,0.0015,0.0016,0.0019,0.0036,0.0037,0.0032,0.0049,0.00097,0.0021,0.0014,93.9,9.72,0.32%,0,4.25,0,0,1,76.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.3219392775200399,-1.2828507641462483,0.0955847773283571,0,1,1,NORMAL,0
5.0,4.7,0.0,2050.0,930.0,0.0,1920.0,85.0,2.0,2.0,0.0,52.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,1436.0,1371.0,126.0,1.04,20.0,0.0,0.15,0.016,39.0,18.0,0.0,0.0,36.0,0.0,4.17,3.65,1.98,0.212,0.0403,0.0092,0.0206,0.0098,0.009,0.0225,0.0024,0.00081,0.022,0.0058,0.0016,0.0017,0.0023,0.0033,0.003,0.0037,0.005,0.00084,0.0016,0.0023,93.9,10.4,0.33%,0,4.17,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.6966851556847056,-0.8792505208856558,0.044803093302647215,0,0,0,NORMAL,0
4.2,4.1,0.0,1550.0,680.0,0.0,1670.0,71.0,29.0,4.0,0.0,40.0,0.0,0.0,6.3,0.0,0.0,0.0,5.0,1437.0,1377.0,78.0,0.95,17.0,0.0,0.126,0.012,37.0,16.0,0.0,0.0,40.0,0.0,4.21,3.66,2.11,0.21,0.0398,0.0098,0.0201,0.0108,0.0087,0.0183,0.0026,0.0011,0.0217,0.0044,0.0015,0.0015,0.0025,0.0032,0.0033,0.0033,0.0049,0.0007,0.0014,0.0026,93.8,9.52,0.34%,0,4.21,0,0,1,60.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.5703345721056778,-1.1716372089336555,0.029673601098915984,0,0,0,NORMAL,0
6.2,6.0,0.0,2620.0,1150.0,0.0,1620.0,100.0,22.0,5.0,0.0,62.0,0.0,0.0,8.8,0.0,0.0,0.0,6.0,1443.0,1375.0,119.0,1.0,24.0,0.0,0.18,0.012,42.0,19.0,0.0,0.0,39.0,0.0,4.19,3.64,2.12,0.25,0.0383,0.0117,0.0205,0.0102,0.0069,0.4095,0.0027,0.0018,0.0288,0.006,0.0021,0.0017,0.0026,0.0036,0.0017,0.0036,0.0051,0.00093,0.002,0.0023,93.2,10.0,0.30%,0,4.19,1,0,0,68.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-1.3120116922339484,-0.5514398656294845,0.08414316809744468,0,0,0,NORMAL,0
3.8,3.5,0.0,1630.0,870.0,0.0,790.0,77.0,63.0,0.0,0.0,37.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1445.0,1365.0,73.0,0.97,16.0,0.0,0.114,0.008,43.0,23.0,0.0,0.0,34.0,0.0,4.27,3.62,2.52,0.23,0.04,0.0077,0.0194,0.0115,0.0081,0.107,0.0027,0.0019,0.0299,0.0048,0.0018,0.0016,0.0026,0.0033,0.0029,0.0035,0.0049,0.00061,0.0042,0.0036,93.3,9.74,0.31%,0,4.27,0,0,1,80.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.979746183455593,-0.0479434921793219,0.10842152726294647,0,1,1,NORMAL,0
4.9,4.7,0.0,2110.0,940.0,0.0,1640.0,103.0,25.0,0.0,0.0,49.0,0.0,0.0,7.2,0.0,0.0,0.0,4.0,1451.0,1369.0,93.0,1.0,20.0,0.0,0.15,0.009,42.0,19.0,0.0,0.0,39.0,0.0,4.17,3.66,1.97,0.199,0.0396,0.0074,0.0188,0.0117,0.0075,0.0256,0.0025,0.0014,0.0233,0.0039,0.0015,0.0015,0.0026,0.0032,0.0026,0.0034,0.0049,0.00067,0.0018,0.0036,94.0,10.0,0.32%,0,4.17,1,0,0,82.0,1,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.8305609332180693,-0.5040335541414066,0.09966562579476083,0,0,0,NORMAL,0
4.2,4.1,0.0,1320.0,880.0,0.0,1000.0,64.0,34.0,3.0,0.0,39.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,1438.0,1362.0,80.0,0.93,17.0,0.0,0.126,0.009,31.0,21.0,0.0,0.0,24.0,0.0,4.22,3.67,2.11,0.205,0.0396,0.0073,0.0202,0.0112,0.0078,0.021,0.0027,0.002,0.0259,0.0042,0.0014,0.0016,0.0026,0.0032,0.0027,0.0035,0.0046,0.0007,0.0018,0.0045,93.8,9.29,0.35%,0,4.22,0,0,1,76.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.5189436139769864,-0.7812964099620471,0.0867848362083231,0,1,1,NORMAL,0
6.1,6.0,0.0,2470.0,1820.0,0.0,1810.0,75.0,222.0,0.0,0.0,32.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1437.0,1383.0,130.0,1.05,21.0,0.0,0.18,0.02,40.0,30.0,0.0,0.0,30.0,0.0,4.16,3.11,4.09,0.199,0.0363,0.0082,0.0314,0.012,0.0172,0.119,0.0024,0.0015,0.0193,0.005,0.0049,0.0018,0.0032,0.0013,0.0017,0.0014,0.0044,0.00053,0.0015,0.0072,92.2,10.49,0.36%,0,4.16,1,0,0,54.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-3.6319469770154216,5.676408348904063,0.23354360141935424,0,1,1,LOW RISK,1
7.5,6.8,0.0,3240.0,1140.0,0.0,2360.0,140.0,47.0,0.0,0.0,77.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,1438.0,1371.0,90.0,1.03,30.0,0.0,0.225,0.017,43.0,15.0,760.0,10.0,31.0,0.0,4.24,3.72,2.01,0.198,0.0386,0.0104,0.0187,0.0087,0.0078,0.0209,0.0023,0.0018,0.0162,0.0031,0.0015,0.0014,0.0027,0.003,0.0014,0.0034,0.0046,0.00073,0.0013,0.0061,93.9,10.27,0.34%,0,4.24,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,11,2.2983189313650807,-1.1616086739675793,0.07262143865589196,0,0,0,NORMAL,0
18.0,16.7,0.0,6560.0,3530.0,0.0,5300.0,316.0,55.0,14.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.0,1358.0,160.0,1.3,52.8,0.0,0.69,0.01,42.0,15.0,1640.0,16.0,27.0,0.0,4.26,3.73,2.05,0.167,0.0357,0.0081,0.0158,0.0269,0.0077,0.0139,0.0024,0.0014,0.0191,0.003,0.0013,0.0015,0.0023,0.0028,0.0012,0.0038,0.0042,0.00084,0.0013,0.0074,93.8,13.0,0.23%,0,4.26,0,0,1,79.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,8.993264428279579,1.3384482356313896,0.3626579158436205,1,1,1,LOW RISK,1
